TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,R
2.0,4.0,1.0,2.0,0.0,0.0,3.0,2.0,0.1,0.3750535383475798
0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.8,0.5816935400127475
3.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.3,0.5320553565524473
3.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.7,0.40827079066477084
3.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,0.45,0.48833505521986253
1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,0.5,0.5224033039790399
2.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.8,0.6742512053529285
2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.1,0.5660296724891308
2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,0.3,0.6695371031161628
2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.7,0.6185303071743975
3.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1,0.4022286723280361
2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.95,0.5646066514815278
0.0,6.0,1.0,2.0,0.0,3.0,3.0,1.0,0.8,0.5958824700132817
2.0,6.0,2.0,4.0,0.0,0.0,3.0,2.0,0.05,0.5733547516351913
2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.713853929835134
3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.6128015956582007
3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.6,0.6228344034057318
0.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.3,0.47603388826318016
2.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,0.1,0.5879857402061719
3.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,0.35,0.6131530267644351
0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.8,0.5954988812935107
1.0,0.0,2.0,4.0,0.0,1.0,3.0,2.0,0.6,0.5379131843813202
2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7186038221628042
0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.55,0.47758730005782357
0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.55,0.6619438820221578
2.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.45,0.6297417594873909
3.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.1,0.391593058912722
2.0,6.0,2.0,2.0,0.0,2.0,3.0,2.0,0.55,0.4449854662099035
2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.8,0.5497062259995363
3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.3,0.611086205389983
3.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.45,0.6821356306476484
1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.65,0.6590668561421569
3.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.541952318017532
2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,0.8,0.5334180105476927
2.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,0.6,0.5362879990996479
3.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,0.75,0.4979068548889047
0.0,6.0,0.0,0.0,0.0,3.0,3.0,1.0,0.95,0.6006161683787087
0.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,0.35,0.4435131183445012
1.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,0.6083743463430281
3.0,6.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.6415476731885407
1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,0.85,0.5748261439006749
2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.05,0.4646267734692219
0.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,0.65,0.5977284564176574
2.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.6,0.45997319608102727
2.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.35,0.6557124974070125
1.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,0.8,0.4877587435443371
0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.75,0.6116092176383822
2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.25,0.47731921423389284
3.0,5.0,3.0,2.0,1.0,0.0,2.0,1.0,0.6,0.5125423910170247
3.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.25,0.42786294221576116
1.0,6.0,1.0,2.0,1.0,0.0,2.0,0.0,0.6,0.6191924737266996
0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.85,0.5168554168502392
2.0,6.0,3.0,3.0,1.0,3.0,3.0,1.0,0.1,0.5667005582521205
3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.35,0.4333314631468781
3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,0.2,0.5556161585222142
3.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.45,0.49839922001736736
0.0,5.0,3.0,0.0,0.0,2.0,1.0,0.0,0.6,0.45470702394468376
2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.25,0.46174686277236143
1.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,0.5,0.5836059506710078
3.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,0.15,0.5139667738098808
3.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,0.75,0.6204816550941669
3.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,0.8,0.6174151841399235
2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,0.75,0.6317366690187466
2.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,0.5,0.657522980740148
1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.65,0.6598265665003643
2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.35,0.6427311224232843
1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.6,0.5727170598981404
2.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,0.05,0.4591908939630273
1.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,0.7,0.61024858747361
0.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0,0.95,0.690733710370196
3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0.25,0.5824732672104966
1.0,4.0,0.0,0.0,1.0,3.0,0.0,2.0,0.55,0.5463957017899413
0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.55,0.5361262416420279
1.0,6.0,2.0,0.0,1.0,0.0,3.0,1.0,0.75,0.6297868391249031
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.640142051715938
1.0,6.0,0.0,4.0,0.0,3.0,3.0,0.0,0.35,0.43153560567293686
1.0,5.0,2.0,1.0,0.0,2.0,3.0,0.0,0.6,0.5695564390396445
3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.2,0.34462996849722355
2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5917050377070119
2.0,6.0,1.0,1.0,0.0,0.0,3.0,2.0,0.7,0.48215044471011886
1.0,6.0,1.0,4.0,1.0,2.0,3.0,0.0,0.5,0.4797975425955246
1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.45,0.6442410862915564
0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,0.45,0.5874547091569904
2.0,4.0,3.0,0.0,0.0,0.0,3.0,1.0,0.55,0.6346741839676755
3.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.55,0.40347305594505956
0.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.55,0.6403448956928686
0.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,0.3,0.5808209617349831
0.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,0.05,0.6399288201571276
1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.85,0.6387671841434832
2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.65,0.7196217626301878
0.0,1.0,2.0,4.0,0.0,2.0,2.0,0.0,0.55,0.5380473610743796
3.0,5.0,0.0,2.0,0.0,3.0,1.0,2.0,0.85,0.5624036416286706
2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.35,0.5599926760153046
1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.7,0.6801086878429299
3.0,6.0,1.0,0.0,1.0,3.0,2.0,1.0,0.1,0.5283076985561177
0.0,3.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,0.5881552764279848
3.0,5.0,3.0,4.0,1.0,1.0,3.0,2.0,0.3,0.4727048965464641
2.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.3,0.5727489692762434
1.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.9,0.4892079422520922
2.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.95,0.5519536361264802
0.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0,0.2,0.5093052945066054
3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.65,0.5196612474973962
0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5015793486274858
0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.4236573043343711
0.0,5.0,2.0,3.0,0.0,2.0,1.0,0.0,0.45,0.6171910728316715
1.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.6,0.5930183416967754
0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.65,0.6421598346567047
1.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,0.4,0.5396067636078485
2.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.85,0.6628023654064259
1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.55,0.5758834671525038
1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.5791674148078305
3.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5671100522033798
3.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,0.25,0.6433990315748448
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.5720876832385595
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6364914081908475
1.0,3.0,2.0,4.0,0.0,1.0,3.0,0.0,0.7,0.6793408576122256
0.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,0.65,0.5628420551900262
1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.95,0.7811645428139845
3.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,0.25,0.4993349609032922
2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.95,0.5770382349998646
1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.95,0.6768324429181564
1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,0.6554212556594049
2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.6203010046979568
1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.4,0.6465373949426999
3.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.1,0.5210218435553458
0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.45,0.4765948382896807
3.0,4.0,3.0,0.0,1.0,2.0,2.0,1.0,0.95,0.5455245092122142
2.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.85,0.6619069066348937
0.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,0.85,0.5479165371662246
1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.45,0.6888142570554621
0.0,6.0,2.0,3.0,0.0,0.0,2.0,0.0,0.25,0.5618662990146905
1.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,0.3,0.6230984531477506
0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.25,0.5334424279600739
2.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,0.35,0.6132383346542297
0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.55,0.6404079683149463
2.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.45,0.6278031567527094
3.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,0.2,0.47684051194230265
0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.7,0.5790309138417504
0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.35,0.5259186333325051
3.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.45,0.5954225257344629
1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.4,0.5774571153661194
0.0,4.0,0.0,2.0,1.0,3.0,2.0,2.0,0.05,0.4369614626880452
2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.25,0.6608717700180287
0.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,0.1,0.5665563029720453
2.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,0.9,0.5910710176861332
0.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,0.4,0.5996647146730599
3.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.85,0.5296793912586063
0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.45,0.537608847173488
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.5283173624971932
2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,0.2,0.6057783730752588
3.0,5.0,3.0,2.0,1.0,3.0,2.0,0.0,0.25,0.5360267015170179
2.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.75,0.637359786518326
1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.6,0.5933321273121056
3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,0.49729889734561844
3.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,0.05,0.5424424808152747
2.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,0.2,0.4659823686836206
0.0,6.0,1.0,4.0,0.0,2.0,1.0,0.0,0.4,0.58554630399207
2.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,0.55,0.5655578121683185
0.0,5.0,3.0,3.0,0.0,3.0,2.0,1.0,0.95,0.6505093104250076
0.0,5.0,1.0,4.0,1.0,2.0,3.0,1.0,0.1,0.5292380129231385
2.0,3.0,3.0,4.0,0.0,2.0,3.0,0.0,0.65,0.5985926455312993
3.0,5.0,1.0,0.0,1.0,3.0,3.0,1.0,0.6,0.5260971935842087
0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.95,0.4489189222400549
0.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.35,0.5383713298610304
0.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.4,0.4512220248658598
0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.35,0.4851390803224262
0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.550162404098029
0.0,3.0,2.0,2.0,0.0,3.0,3.0,0.0,0.3,0.5553647908308571
1.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,0.6,0.7076534485260569
1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0.55,0.5713907417395477
2.0,6.0,1.0,3.0,1.0,0.0,3.0,0.0,0.5,0.6328664588359542
2.0,6.0,3.0,1.0,0.0,2.0,0.0,1.0,0.25,0.4302725334919993
2.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.05,0.6635159341411438
2.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.55,0.49090172913877755
2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.65,0.5879098944414681
2.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.7,0.6043121401594821
3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.95,0.6574224412011903
3.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.5,0.5875251895804312
2.0,6.0,1.0,2.0,0.0,1.0,2.0,0.0,0.75,0.6754216257307227
0.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.8,0.4946916458245124
1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.9,0.7137033114342243
2.0,6.0,2.0,3.0,1.0,0.0,3.0,2.0,0.4,0.6018120362652414
2.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.6,0.6896529171267847
2.0,6.0,1.0,2.0,1.0,2.0,2.0,0.0,0.3,0.5400673051428769
2.0,2.0,1.0,3.0,0.0,3.0,2.0,0.0,0.55,0.6621984806419839
1.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0.45,0.5685893473068743
1.0,4.0,3.0,1.0,0.0,3.0,2.0,1.0,0.45,0.6454918257506994
0.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,0.65,0.545237886879626
0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.85,0.6418494829631647
0.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,0.65,0.45202535036003577
0.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0,0.1,0.5277929664402747
3.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.6,0.6081714091062614
1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,0.45,0.6766531510047266
0.0,6.0,2.0,4.0,1.0,3.0,3.0,1.0,0.55,0.521320619095822
3.0,6.0,0.0,1.0,1.0,3.0,2.0,0.0,0.05,0.451301446633882
0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.95,0.676123109842714
1.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,0.65,0.5409640586636812
1.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.5,0.6371526672240099
0.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,0.8,0.48743652596816006
1.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.95,0.7562252251614843
2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.2,0.6525017986483201
3.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.2,0.44206305904859444
3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.85,0.5162234613196949
3.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,0.6,0.5982324954287377
2.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,0.4,0.531720129393766
3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.1,0.42699296659639746
3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.45,0.4811929612428746
2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.95,0.517144312958056
1.0,4.0,3.0,3.0,0.0,1.0,3.0,0.0,0.35,0.5510901985530939
2.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.85,0.7070700187102861
3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.25,0.5030126780082629
3.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.35,0.5612858355545665
3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.38340175177507674
0.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.5,0.4433798184403204
0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5619870904408716
0.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.4503022736368865
1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6,0.724282092656983
3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.95,0.6544343293290814
3.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,0.8,0.6718080757450924
2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,0.45,0.5315825467074552
1.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,0.85,0.6551316325463725
1.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,0.6,0.5635641920736587
1.0,6.0,0.0,4.0,0.0,2.0,3.0,1.0,0.95,0.6451442348768007
1.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.65,0.5263495064105689
1.0,5.0,3.0,1.0,1.0,1.0,2.0,0.0,0.4,0.5115617621683858
2.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0.2,0.6230852225571744
1.0,4.0,2.0,2.0,0.0,3.0,2.0,2.0,0.45,0.5841135168077334
3.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.65,0.6890822826133062
2.0,6.0,2.0,2.0,1.0,0.0,2.0,2.0,0.4,0.5299242346016961
0.0,6.0,2.0,0.0,1.0,3.0,1.0,1.0,0.7,0.6263732238870268
2.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,0.8,0.5665131558061384
2.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.6236526283627324
3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.35,0.4833699576670342
1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.6,0.6381895643009025
1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.85,0.5623386980581871
2.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.2,0.49810081032234144
2.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.5924618818442533
2.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,0.95,0.5819871623812374
3.0,6.0,1.0,1.0,1.0,3.0,0.0,1.0,0.35,0.5161610827895244
0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.85,0.6349342279166874
1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.8,0.7268430114345181
0.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,0.05,0.5467903581831044
0.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,0.05,0.5905125906468393
3.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.9,0.5550606587256006
1.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,0.85,0.48655967042029663
0.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,0.3,0.4674570960606481
3.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.9,0.5155027870489756
0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.45,0.46099110793480225
3.0,6.0,2.0,1.0,0.0,2.0,3.0,1.0,0.55,0.5972414792997223
3.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.65,0.653730659316622
0.0,2.0,3.0,3.0,0.0,3.0,2.0,1.0,0.3,0.5815775298353049
1.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,0.25,0.43089917505021896
0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.15,0.4556103189771893
1.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.65,0.5995426143927749
1.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,0.85,0.6307747183595975
3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.5,0.46371233076478297
1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.6,0.6406231719539254
3.0,4.0,1.0,2.0,0.0,2.0,3.0,1.0,0.55,0.5699561325112301
3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.2,0.5981193000558152
1.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,0.95,0.6575161070362351
0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.9,0.6481701006877836
1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.65,0.4966358179189118
1.0,2.0,3.0,0.0,1.0,3.0,3.0,2.0,0.5,0.60257135813934
1.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7122843731302603
2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.2,0.577091468284343
2.0,5.0,1.0,3.0,0.0,1.0,2.0,0.0,0.3,0.5658271064260908
2.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,0.55,0.6108172645620866
2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,0.2,0.5286028044245302
3.0,5.0,0.0,2.0,0.0,2.0,3.0,1.0,0.1,0.3752060746691227
1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.35,0.5775055393583137
2.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.714552273578274
2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.2,0.5518208930385945
2.0,4.0,2.0,1.0,0.0,2.0,3.0,1.0,0.25,0.6605716827552547
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.4963571734669595
0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.25,0.5485107242462897
0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.5,0.45257779710660173
1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.3,0.5209102361550606
1.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.25,0.44633185367467515
2.0,5.0,0.0,0.0,1.0,2.0,3.0,1.0,0.95,0.5384067555442077
1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,0.6,0.6400124577599824
0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.5339838910279102
1.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.75,0.5955958992895286
0.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,0.3,0.5148058460867747
2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.75,0.6193708796168818
2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.05,0.4368237735893418
1.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,0.9,0.5946823183907837
0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.55,0.41734175088420117
0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.55,0.5185318019859205
3.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,0.1,0.5848287192074774
1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.6,0.6797014068058711
3.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,0.35,0.46364417528492835
1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9,0.5796791221143995
2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.95,0.7359213402048898
2.0,6.0,2.0,0.0,1.0,3.0,3.0,0.0,0.3,0.6482266254533527
1.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,0.25,0.5188920019987194
1.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,0.7,0.6648639338559087
1.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,0.6862813662473648
1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.6,0.6057496983933419
3.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.15,0.5247981137168207
3.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,0.15,0.44818530388122674
0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.8,0.4974758756840876
3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,0.35,0.5698846875259227
3.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,0.25,0.49967875448530946
3.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.5,0.49790078226155654
0.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,0.5,0.6307350729491105
3.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.2,0.4827358146683063
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7,0.6149882308173492
1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.5,0.5309231908574427
1.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.45,0.7269337674941239
0.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,0.2,0.6358341785641053
